Unnamed: 0,ID,Play,Q,Away,Away O/D,AwayScore,Home,HomeScore,Home O/D,Offense,Defense,Down,Distance,YdLine,Yards,Success?,Line Yards,RB Yards,PointValue,Player Pos,YdLine2,team_game_drive,drive_play,Play Name,Series #,Series Sequence,Field Position,Gain,Hash,Personnel,Tempo,Shift,Formation,Variation,New Field,Formation Family,Backfield,Motion,R*P,Playcall,Protection,Special,RPO,Family,Family 2,Pass Type,Pass Result,BC REC,BC POS,Blitz,Def Formation,Strength,GN Def,Def Motion,Def Play,# of Backs,# Wide,# TE,Gun_map,PlayType,QBRunDir,RBRunDir,PostRead1,MotionPos,Gun,RunDir,Unit,RunDir2,No Huddle?,Complete?,inc_reason,Dist,ExpectedEP,QB Name,Player Name,FormFamily,LeftWR,RightWR,LeftTE,RightTE
59,3.00E+16,153,4,Arkansas State,Off,34,Appalachian State,21,Def,Arkansas State,Appalachian State,1,10,64,0,No,0,0,0,RB,36,12,6,"1509 ARKSTOFFvSAPPST, Play 061",12,6,14,0,L,ST,,,LEAD,,,,,,R,16 SUCKER,,,,SUCKER,SUCKER,,,30,B,,,,,,,1,3,1,,Run,?,?,,,Shotgun,?,Offense,,,,Not Available,10,0.195,,Johnston White,3x1,0,3,1,0
58,3.00E+16,154,4,Arkansas State,Off,34,Appalachian State,21,Def,Arkansas State,Appalachian State,2,10,64,7,Yes,5.5,1.5,0.8372,RB,36,12,7,"1509 ARKSTOFFvSAPPST, Play 062",12,7,14,2,R,FL,,,L,WING,,,,,R,22,,,FADE,I/S ZONE SPLIT,I/S ZONE SPLIT,,,34,B,,,,,,,1,2,2,,Run,,LC,,,Shotgun,LC,Offense,,,,Not Available,10,0.2225,,Michael Gordon,2x1,1,1,1,0
61,3.00E+16,155,4,Arkansas State,Off,34,Appalachian State,21,Def,Arkansas State,Appalachian State,3,3,62,-2,No,-2.4,0.4,-0.2432,QB,43,12,8,"1509 ARKSTOFFvSAPPST, Play 063",12,8,12,3,RM,ST,,,ROPE,HOME,,,,,R,19,,,,OPTION,OPTION,,,9,Q,,,,,,,1,3,1,Pistol,Run,LC,RB,,,Pistol,LC,Offense,,,,Not Available,3,0.315,,Fredi Knighten,2x2,2,0,0,2
62,3.00E+16,162,4,Arkansas State,Off,37,Appalachian State,21,Def,Arkansas State,Appalachian State,1,10,12,2,No,2,0,0.1584,RB,-12,13,1,"1509 ARKSTOFFvSAPPST, Play 064",13,1,-38,2,L,ST,,,LION,,,,,ARD,R,43,,,,I/S ZONE,I/S ZONE,,,34,B,,,,,,,1,3,1,,Run,LC,RB,,WR,Shotgun,RB,Offense,,,,Not Available,10,0.265,,Michael Gordon,3x1,2,1,1,0
64,3.00E+16,163,4,Arkansas State,Off,37,Appalachian State,21,Def,Arkansas State,Appalachian State,2,8,,33,Yes,0,0,3.0756,WR,-10,13,2,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,Run,RC,LB,,,Shotgun,LB,Offense,,,,Not Available,8,0.33,Fredi Knighten,Dijon Paschal,,,,,
65,3.00E+16,164,4,Arkansas State,Off,37,Appalachian State,21,Def,Arkansas State,Appalachian State,1,10,77,-4,No,-4.8,0.8,-0.4192,RB,23,13,3,"1509 ARKSTOFFvSAPPST, Play 066",13,3,27,-4,R,ST,,,LEON,,,,,,R,MATCH SW 14,,,ASTRO,CTR,CTR,,,6,B,,,,,,,1,3,1,,Run,LC,RB,Backside DE,,Shotgun,RB,Offense,,,,Not Available,10,0.2125,,Warren Wand,2x2,1,2,Fullback,0
63,3.00E+16,165,4,Arkansas State,Off,37,Appalachian State,21,Def,Arkansas State,Appalachian State,2,14,,12,Yes,0,0,1.296,WR,19,13,4,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,Run,RC,LB,,,Shotgun,LB,Offense,,,,Not Available,14,0.2125,Fredi Knighten,J.D. McKissic,,,,,
68,3.00E+16,167,4,Arkansas State,Off,37,Appalachian State,21,Def,Arkansas State,Appalachian State,3,2,69,14,Yes,0,0,1.6576,WR,31,13,5,"1509 ARKSTOFFvSAPPST, Play 068",13,5,19,14,L,FL,,,R,WING,,,,,R,23,,,FARGO,I/S ZONE SPLIT,I/S ZONE SPLIT,,C,84,L,,,,,,,1,2,2,,Run,LC,RB,,,Shotgun,RB,Offense,,,,Not Available,2,0.425,Fredi Knighten,Dijon Paschal,,,,,
67,3.00E+16,168,4,Arkansas State,Off,37,Appalachian State,21,Def,Arkansas State,Appalachian State,1,5,55,-1,No,-1.2,0.2,-0.1236,RB,45,13,6,"1509 ARKSTOFFvSAPPST, Play 069",13,6,5,-1,LM,FL,,,RUB,,,,,,R,47,,,ASTRO,PIN PULL,PIN PULL,,,34,B,,,,,,,1,2,2,,Run,LC,RB,,,Shotgun,RB,Offense,,,,Not Available,5,0.36,,Michael Gordon,,,,,
66,3.00E+16,169,4,Arkansas State,Off,37,Appalachian State,21,Def,Arkansas State,Appalachian State,2,6,,0,No,0,0,0,WR,44,13,7,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,Run,?,LC,,,Shotgun,LC,Offense,,,,Not Available,6,0.405,Fredi Knighten,Tres Houston,,,,,
69,3.00E+16,170,4,Arkansas State,Off,37,Appalachian State,21,Def,Arkansas State,Appalachian State,3,6,56,0,No,0,0,0,RB,44,13,8,"1509 ARKSTOFFvSAPPST, Play 071",13,8,6,0,L,ST,,,GANG RT,,,,,,R,SW 15,,,TROUBLE,CTR,CTR,,,6,B,,,,,,,1,3,1,,Run,Trick play,Trick play,,,Shotgun,Trick play,Offense,,,,Not Available,6,0.3675,,Warren Wand,Unbalanced,0,3,0,Fullback
70,3.00E+16,185,4,Arkansas State,Off,40,Appalachian State,27,Def,Arkansas State,Appalachian State,1,10,93,12,Yes,7.5,4.5,1.1808,RB,7,14,1,"1509 ARKSTOFFvSAPPST, Play 072",14,1,43,12,L,FL,,,LASSO,FAR,,,,BUZZ,R,MATCH 26,,,,O/S ZONE,O/S ZONE,,,34,B,,,,,,,1,2,2,TE Alignment,Run,LC,RB,,RB,Shotgun,RB,Offense,,,,Not Available,10,0.3,,Michael Gordon,2x2,0,2,2,0
71,3.00E+16,186,4,Arkansas State,Off,40,Appalachian State,27,Def,Arkansas State,Appalachian State,1,10,81,7,Yes,5.5,1.5,0.742,RB,19,14,2,"1509 ARKSTOFFvSAPPST, Play 073",14,2,31,7,M,TH,,,THUNDER RT,,,,,,R,84,,,,PWR,PWR,,,30,B,,,,,,,2,3,0,,Run,LC,RB,,,Shotgun,RB,Offense,,,,Not Available,10,0.2625,,Johnston White,,,,,
72,3.00E+16,188,4,Arkansas State,Off,40,Appalachian State,27,Def,Arkansas State,Appalachian State,2,3,74,2,No,2,0,0.2192,RB,26,14,3,"1509 ARKSTOFFvSAPPST, Play 074",14,3,24,2,R,TH,,,THUNDER RT,,,,,,R,84,,,,PWR,PWR,,,30,B,,,,,,,2,3,0,,Run,LC,LD,Playside DE,,Shotgun,LD,Offense,,,,Not Available,3,0.4225,,Johnston White,,,,,
76,3.00E+16,190,4,Arkansas State,Off,40,Appalachian State,27,Def,Arkansas State,Appalachian State,3,1,72,1,Yes,1,0,0.1108,RB,28,14,4,"1509 ARKSTOFFvSAPPST, Play 075",14,4,22,1,R,TH,,,THUNDER RT,,,,,,R,86,,,,O/S ZONE,O/S ZONE,,,6,B,,,,,,,2,3,0,,Run,?,?,,,Shotgun,?,Offense,,,,Not Available,1,0.715,,Warren Wand,,,,,
74,3.00E+16,191,4,Arkansas State,Off,40,Appalachian State,27,Def,Arkansas State,Appalachian State,1,10,71,6,Yes,5,1,0.6816,RB,29,14,5,"1509 ARKSTOFFvSAPPST, Play 076",14,5,21,6,R,TH,,,THUNDER RT,,,,,,R,84,,,,PWR,PWR,,,30,B,,,,,,,2,3,0,,Run,,LB,,,Shotgun,LB,Offense,,,,Not Available,10,0.2975,,Johnston White,,,,,
75,3.00E+16,192,4,Arkansas State,Off,40,Appalachian State,27,Def,Arkansas State,Appalachian State,2,4,65,6,Yes,5,1,0.7104,RB,35,14,6,"1509 ARKSTOFFvSAPPST, Play 077",14,6,15,6,R,TH,,,THUNDER RT,,,,,,R,84,,,,PWR,PWR,,,30,B,,,,,,,2,3,0,,Run,?,?,,,Shotgun,?,Offense,,,,Not Available,4,0.4975,,Johnston White,,,,,
73,3.00E+16,193,4,Arkansas State,Off,40,Appalachian State,27,Def,Arkansas State,Appalachian State,1,9,59,-2,No,-2.4,0.4,-0.24,0,41,14,7,"1509 ARKSTOFFvSAPPST, Play 078",14,7,9,-2,R,VT,,,VICTORY,,,,,,R,VICTORY,,,,VICTORY,VICTORY,,,9,Q,,,,,,,2,1,1,,Run,LC,LD,Playside DE,,Shotgun,LD,Offense,,,,Not Available,9,0.2825,,Team Team,Victory,x,x,x,x
538,2.54E+17,6,1,Georgia State,Def,0,Arkansas State,0,Off,Arkansas State,Georgia State,1,10,23,20,Yes,0,0,1.552,WR,-23,1,1,"1508 ARKSTOFFvsGAST, Play 001",1,1,-27,20,L,ST,,,LEON,,,,,BUZZ,R,27,,,FARGO,O/S ZONE,O/S ZONE,,C,84,L,,,,,,,1,3,1,,Run,LB,RD,Backside LB,RB,Shotgun,RD,Offense,,,,Not Available,10,0.5425,Fredi Knighten,Dijon Paschal,2x2,1,2,Fullback,0
533,2.54E+17,7,1,Georgia State,Def,0,Arkansas State,0,Off,Arkansas State,Georgia State,1,10,,9,Yes,0,0,0.8028,WR,-3,1,2,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,Run,?,?,,,Shotgun,?,Offense,,,,Not Available,10,0.4325,Fredi Knighten,J.D. McKissic,,,,,
534,2.54E+17,8,1,Georgia State,Def,0,Arkansas State,0,Off,Arkansas State,Georgia State,2,1,94,2,Yes,2,0,0.1872,WR,6,1,3,"1508 ARKSTOFFvsGAST, Play 003",1,3,44,2,R,ST,,,LIZ,PRINCESS,,,,A RETURN,R,5,,,ARC,PWR READ,PWR READ,,,23,A,,,,,,,1,3,1,5 WR Look,Run,Trick play,Trick play,,,Shotgun,Trick play,Offense,,,,Not Available,1,0.6825,,J.D. McKissic,2x2,1,2,1,0
540,2.54E+17,9,1,Georgia State,Def,0,Arkansas State,0,Off,Arkansas State,Georgia State,1,10,92,11,Yes,0,0,1.0868,WR,8,1,4,"1508 ARKSTOFFvsGAST, Play 004",1,4,42,11,L,ST,,,RAM,,,,,,R,MATCH 46,,,ASTRO,PIN PULL,PIN PULL,,C,14,L,,,,,,,1,3,1,,Run,?,?,,,Shotgun,?,Offense,,,,Not Available,10,0.4375,Fredi Knighten,Chris Murray,3x1,1,2,0,1
537,2.54E+17,10,1,Georgia State,Def,0,Arkansas State,0,Off,Arkansas State,Georgia State,1,10,81,8,Yes,0,0,0.8512,WR,19,1,5,"1508 ARKSTOFFvsGAST, Play 005",1,5,31,8,L,ST,,,RAM,,,,,,R,23,,,FOSSIL,I/S ZONE SPLIT,I/S ZONE SPLIT,,C,18,R,,,,,,,1,3,1,,Run,LB,RD,Backside LB,,Shotgun,RD,Offense,,,,Not Available,10,0.295,Fredi Knighten,Booker Mays,3x1,1,2,0,1
535,2.54E+17,12,1,Georgia State,Def,0,Arkansas State,0,Off,Arkansas State,Georgia State,2,7,78,9,Yes,6.5,2.5,0.9828,QB,22,1,7,"1508 ARKSTOFFvsGAST, Play 007",1,7,28,9,R,ST,,,LION,,,,,,R,29,,,ASTRO,OPTION,OPTION,,,9,Q,,,,,,,1,3,1,,Run,?,?,,,Shotgun,?,Offense,,,,Not Available,7,0.6,,Fredi Knighten,3x1,2,1,1,0
536,2.54E+17,13,1,Georgia State,Def,0,Arkansas State,0,Off,Arkansas State,Georgia State,1,10,69,1,No,1,0,0.1132,QB,31,1,8,"1508 ARKSTOFFvsGAST, Play 008",1,8,19,1,L,ST,,,LEON,,,,,BUZZ,R,27,,,FARGO,O/S ZONE,O/S ZONE,,,9,Q,,,,,,,1,3,1,,Run,?,?,,RB,Shotgun,?,Offense,,,,Not Available,10,0.33,,Fredi Knighten,2x2,1,2,Fullback,0
539,2.54E+17,14,1,Georgia State,Def,0,Arkansas State,0,Off,Arkansas State,Georgia State,2,9,,0,No,0,0,0,WR,32,1,9,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,Run,?,?,,,Shotgun,?,Offense,,,,Not Available,9,0.5925,Fredi Knighten,Dijon Paschal,,,,,
541,2.54E+17,15,1,Georgia State,Def,0,Arkansas State,0,Off,Arkansas State,Georgia State,3,9,,0,No,0,0,0,,32,1,10,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,Run,?,?,,,Shotgun,?,Offense,,,,Not Available,9,0.4475,Fredi Knighten,,,,,,
543,2.54E+17,20,1,Georgia State,Def,0,Arkansas State,0,Off,Arkansas State,Georgia State,1,10,34,6,Yes,0,0,0.3792,WR,-34,2,1,"1508 ARKSTOFFvsGAST, Play 011",2,1,-16,6,M,ST,,,RAYON,,,,,,R,SCAN 22,,,ARC,I/S ZONE SPLIT,I/S ZONE SPLIT,,C,23,A,,,,,,,1,3,1,,Run,,RC,,,Shotgun,RC,Offense,,,,Not Available,10,0.2025,Fredi Knighten,J.D. McKissic,2x2,2,1,0,Fullback
546,2.54E+17,21,1,Georgia State,Def,0,Arkansas State,0,Off,Arkansas State,Georgia State,2,4,28,0,No,0,0,0,WR,-28,2,2,"1508 ARKSTOFFvsGAST, Play 012",2,2,-22,0,L,ST,,,RAM,,,,,,R,23,,,FOSSIL,I/S ZONE SPLIT,I/S ZONE SPLIT,,I,,,,,,,,,1,3,1,,Run,LB,RD,Backside LB,,Shotgun,RD,Offense,,,,Not Available,4,0.525,Fredi Knighten,Tres Houston,3x1,1,2,0,1
547,2.54E+17,22,1,Georgia State,Def,0,Arkansas State,0,Off,Arkansas State,Georgia State,3,4,,-1,No,0,0,-0.0652,RB,-28,2,3,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,Run,LB,RD,Backside LB,,Shotgun,RD,Offense,,,,Not Available,4,0.63,Fredi Knighten,Michael Gordon,,,,,
548,2.54E+17,30,1,Georgia State,Def,0,Arkansas State,0,Off,Arkansas State,Georgia State,1,10,29,6,Yes,5,1,0.4032,RB,-29,3,1,"1508 ARKSTOFFvsGAST, Play 014",3,1,-21,6,L,ST,,,RAM,,,,,,R,23,,,ARC,I/S ZONE SPLIT,I/S ZONE SPLIT,,,34,B,,,,,,,1,3,1,,Run,LD,,,,Shotgun,,Offense,,,,Not Available,10,0.32,,Michael Gordon,3x1,1,2,0,1
549,2.54E+17,31,1,Georgia State,Def,0,Arkansas State,0,Off,Arkansas State,Georgia State,2,4,23,26,Yes,7.5,18.5,2.08,RB,-23,3,2,"1508 ARKSTOFFvsGAST, Play 015",3,2,-27,26,L,ST,,,LEON,,,,,,R,27,,,ASTRO,O/S ZONE,O/S ZONE,,,34,B,,,,,,,1,3,1,,Run,LB,RD,Backside LB,,Shotgun,RD,Offense,,,,Not Available,4,0.545,,Michael Gordon,2x2,1,2,Fullback,0
544,2.54E+17,32,1,Georgia State,Def,0,Arkansas State,0,Off,Arkansas State,Georgia State,1,10,,17,Yes,0,0,1.6524,WR,3,3,3,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,Run,,LC,,,Shotgun,LC,Offense,,,,Not Available,10,0.5275,Fredi Knighten,J.D. McKissic,,,,,
542,2.54E+17,33,1,Georgia State,Def,0,Arkansas State,0,Off,Arkansas State,Georgia State,1,10,,16,Yes,0,0,1.7664,TE,20,3,4,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,Run,,RC,,,Shotgun,RC,Offense,,,,Not Available,10,0.2725,Fredi Knighten,Darion Griswold,,,,,
550,2.54E+17,35,1,Georgia State,Def,0,Arkansas State,0,Off,Arkansas State,Georgia State,1,20,74,9,No,6.5,2.5,1.0116,RB,26,3,6,"1508 ARKSTOFFvsGAST, Play 019",3,6,24,9,R,ST,,,LION,,,,,BUZZ,R,MATCH 47,,,ASTRO,PIN PULL,PIN PULL,,,34,B,,,,,,,1,3,1,,Run,LB,RD,Backside LB,RB,Shotgun,RD,Offense,,,,Not Available,20,0.1775,,Michael Gordon,3x1,2,1,1,0
552,2.54E+17,36,1,Georgia State,Def,0,Arkansas State,0,Off,Arkansas State,Georgia State,1,7,57,3,No,3,0,0.3708,RB,43,3,7,"1508 ARKSTOFFvsGAST, Play 020",3,7,7,3,L,ST,,,RAM,,,,,,R,23,,,,I/S ZONE SPLIT,I/S ZONE SPLIT,,,30,B,,,,,,,1,3,1,,Run,LC,RB,,,Shotgun,RB,Offense,,,,Not Available,7,0.325,,Johnston White,3x1,1,2,0,1
551,2.54E+17,38,1,Georgia State,Def,0,Arkansas State,0,Off,Arkansas State,Georgia State,1,2,52,-1,No,-1.2,0.2,-0.126,RB,48,3,9,"1508 ARKSTOFFvsGAST, Play 022",3,9,2,-1,L,FL,,,LASSO,HOME,,,,MO,R,83,,,,I/S ZONE SPLIT,I/S ZONE SPLIT,,,34,B,,,,,,,1,2,2,Pistol,Run,LC,RB,,,Pistol,RB,Offense,,,,Not Available,2,0.6175,,Michael Gordon,2x2,0,2,2,0
545,2.54E+17,39,1,Georgia State,Def,0,Arkansas State,0,Off,Arkansas State,Georgia State,2,3,53,3,Yes,3,0,0.3874,QB,47,3,10,"1508 ARKSTOFFvsGAST, Play 023",3,10,3,3,L,FL,,,LASSO,HOME,,,,,R,18,,,,OPTION,OPTION,,,9,Q,,,,,,,1,2,2,Pistol,Run,LC,RB,Backside DE,,Pistol,LC,Offense,,,,Not Available,3,0.3975,,Fredi Knighten,2x2,0,2,2,0
561,2.54E+17,51,1,Georgia State,Def,6,Arkansas State,6,Off,Arkansas State,Georgia State,1,10,97,3,No,3,0,0.2748,RB,3,4,1,"1508 ARKSTOFFvsGAST, Play 024",4,1,47,3,L,ST,,,REX,,,,,,R,FAN 13,,,ACE,I/S ZONE,I/S ZONE,,,6,B,,,,,,,1,3,1,,Run,,LC,,,Shotgun,LC,Offense,,,,Not Available,10,0.409642857,,Warren Wand,3x1,1,2,0,1
562,2.54E+17,52,1,Georgia State,Def,6,Arkansas State,6,Off,Arkansas State,Georgia State,2,7,94,8,Yes,6,2,0.768,RB,6,4,2,"1508 ARKSTOFFvsGAST, Play 025",4,2,44,8,L,ST,,,RAM,,,,,,R,28,,,ASTRO,OPTION,OPTION,,,6,B,,,,,,,1,3,1,,Run,,LC,,,Shotgun,LC,Offense,,,,Not Available,7,0.5,,Warren Wand,3x1,1,2,0,1
553,2.54E+17,53,1,Georgia State,Def,6,Arkansas State,6,Off,Arkansas State,Georgia State,1,10,,35,Yes,0,0,3.962,WR,14,4,3,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,Run,?,?,,,Shotgun,?,Offense,,,,Not Available,10,0.4275,Fredi Knighten,J.D. McKissic,,,,,
558,2.54E+17,54,1,Georgia State,Def,6,Arkansas State,6,Off,Arkansas State,Georgia State,1,1,51,0,No,0,0,0,RB,49,4,4,"1508 ARKSTOFFvsGAST, Play 027",4,4,1,0,L,FL,,,LASSO,HOME,,,,MO,R,83,,,,I/S ZONE SPLIT,I/S ZONE SPLIT,,,34,B,,,,,,,1,2,2,Pistol,Run,LB,RD,Backside LB,,Pistol,RD,Offense,,,,Not Available,1,0.765833333,,Michael Gordon,2x2,0,2,2,0
557,2.54E+17,55,1,Georgia State,Def,6,Arkansas State,6,Off,Arkansas State,Georgia State,2,1,,1,Yes,0,0,0.1346,RB,49,4,5,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,Run,LB,RD,Backside LB,,Shotgun,RD,Offense,,,,Not Available,1,0.785,Fredi Knighten,Michael Gordon,,,,,
559,2.54E+17,67,2,Georgia State,Def,6,Arkansas State,13,Off,Arkansas State,Georgia State,1,10,93,3,No,3,0,0.2844,RB,7,5,1,"1508 ARKSTOFFvsGAST, Play 029",5,1,43,3,LM,ST,,,REX,,,,,,R,FAN 13,,,ACE,I/S ZONE,I/S ZONE,,,34,B,,,,,,,1,3,1,,Run,?,?,,,Shotgun,?,Offense,,,,Not Available,10,0.405,,Michael Gordon,3x1,1,2,0,1
555,2.54E+17,68,2,Georgia State,Def,6,Arkansas State,13,Off,Arkansas State,Georgia State,2,7,90,3,No,3,0,0.2916,QB,10,5,2,"1508 ARKSTOFFvsGAST, Play 030",5,2,40,3,L,ST,NIKE,,RAY,HOME,,,,,R,19,,,,OPTION,OPTION,,,9,Q,,,,,,,1,3,1,Pistol,Run,LB,RD,Backside LB,,Pistol,LB,Offense,,,,Not Available,7,0.465,,Fredi Knighten,2x2,2,1,0,1
560,2.54E+17,69,2,Georgia State,Def,6,Arkansas State,13,Off,Arkansas State,Georgia State,3,4,87,1,No,0,0,0.0988,WR,13,5,3,"1508 ARKSTOFFvsGAST, Play 031",5,3,37,1,L,ST,,,RAM,,,,,BUZZ,R,28,,,ASTRO,OPTION,OPTION,,C,84,L,,,,,,,1,3,1,,Run,RB,LD,Backside LB,RB,Shotgun,LD,Offense,,,,Not Available,4,0.5075,Fredi Knighten,Dijon Paschal,3x1,1,2,0,1
554,2.54E+17,70,2,Georgia State,Def,6,Arkansas State,13,Off,Arkansas State,Georgia State,4,3,,6,Yes,0,0,0.6096,WR,14,5,4,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,Run,?,?,,,Shotgun,?,Offense,,,,Not Available,3,0.485,Fredi Knighten,J.D. McKissic,,,,,
563,2.54E+17,71,2,Georgia State,Def,6,Arkansas State,13,Off,Arkansas State,Georgia State,1,10,80,3,No,3,0,0.3156,RB,20,5,5,"1508 ARKSTOFFvsGAST, Play 033",5,5,30,3,R,ST,,,MOB LT,,,,,MO,R,MATCH 47,,,ATLAS,PIN PULL,PIN PULL,,,6,B,,,,,,,1,3,1,,Run,?,?,,,Shotgun,?,Offense,,,,Not Available,10,0.38,,Warren Wand,,,,,
564,2.54E+17,73,2,Georgia State,Def,6,Arkansas State,13,Off,Arkansas State,Georgia State,2,12,,0,No,0,0,0,,18,5,7,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,Run,?,?,,,Shotgun,?,Offense,,,,Not Available,12,0.2375,Fredi Knighten,,,,,,
556,2.54E+17,74,2,Georgia State,Def,6,Arkansas State,13,Off,Arkansas State,Georgia State,3,12,,-9,No,0,0,-0.8892,QB,18,5,8,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,Run,LB,RD,Backside LB,,Shotgun,LB,Offense,,,,Not Available,12,0.19,,Fredi Knighten,,,,,
565,2.54E+17,80,2,Georgia State,Def,13,Arkansas State,13,Off,Arkansas State,Georgia State,1,10,36,-3,No,-3.6,0.6,-0.174,QB,-36,6,1,"1508 ARKSTOFFvsGAST, Play 037",6,1,-14,-3,LM,ST,,,RAMBO,,,,,,R,23,,,ARC,I/S ZONE SPLIT,I/S ZONE SPLIT,,,9,Q,,,,,,,1,3,1,,Run,RB,LD,Backside LB,,Shotgun,RB,Offense,,,,Not Available,10,0.345,,Fredi Knighten,3x1,1,2,0,Fullback
566,2.54E+17,81,2,Georgia State,Def,13,Arkansas State,13,Off,Arkansas State,Georgia State,2,13,39,5,No,4.5,0.5,0.294,QB,-39,6,2,"1508 ARKSTOFFvsGAST, Play 038",6,2,-11,5,RM,ST,,,LION,,,,,,R,29,,,,OPTION,OPTION,,,9,Q,,,,,,,1,3,1,,Run,LB,RD,Backside LB,,Shotgun,LB,Offense,,,,Not Available,13,0.2725,,Fredi Knighten,3x1,2,1,1,0
570,2.54E+17,82,2,Georgia State,Def,13,Arkansas State,13,Off,Arkansas State,Georgia State,3,8,,0,No,0,0,0,WR,-34,6,3,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,Run,,RD,Backside LB,,Shotgun,RD,Offense,,,,Not Available,8,0.3825,Fredi Knighten,Dijon Paschal,,,,,
568,2.54E+17,89,2,Georgia State,Def,13,Arkansas State,13,Off,Arkansas State,Georgia State,1,10,36,3,No,3,0,0.1812,RB,-36,7,1,"1508 ARKSTOFFvsGAST, Play 040",7,1,-14,3,M,ST,,,RAMBO,HOME,,,,ALERT,R,26,,,ASTRO,O/S ZONE,O/S ZONE,,,34,B,,,,,,,1,3,1,Pistol,Run,RC,RD,Playside DE,RB,Pistol,RD,Offense,,,,Not Available,10,0.3475,,Michael Gordon,3x1,1,2,0,Fullback
575,2.54E+17,90,2,Georgia State,Def,13,Arkansas State,13,Off,Arkansas State,Georgia State,2,7,,0,No,0,0,0,,-33,7,2,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,Run,LB,RD,Backside LB,,Shotgun,RD,Offense,,,,Not Available,7,0.475,Fredi Knighten,,,,,,
572,2.54E+17,93,2,Georgia State,Def,20,Arkansas State,13,Off,Arkansas State,Georgia State,1,10,25,21,Yes,7.5,13.5,1.6044,RB,-25,8,1,"1508 ARKSTOFFvsGAST, Play 042",8,1,-25,21,L,ST,,,RAMBO,,,,,,R,15,,,ARC,CTR,CTR,,,6,B,,,,,,,1,3,1,,Run,LB,RD,Backside LB,,Shotgun,RD,Offense,,,,Not Available,10,0.5475,,Warren Wand,3x1,1,2,0,Fullback
573,2.54E+17,94,2,Georgia State,Def,20,Arkansas State,13,Off,Arkansas State,Georgia State,1,10,4,3,No,3,0,0.258,RB,-4,8,2,"1508 ARKSTOFFvsGAST, Play 043",8,2,-46,3,L,ST,,,RAMBO,,,,,,R,23,,,ARC,I/S ZONE SPLIT,I/S ZONE SPLIT,,,6,B,,,,,,,1,3,1,,Run,?,?,,,Shotgun,?,Offense,,,,Not Available,10,0.425,,Warren Wand,3x1,1,2,0,Fullback
576,2.54E+17,95,2,Georgia State,Def,20,Arkansas State,13,Off,Arkansas State,Georgia State,2,7,1,0,No,0,0,0,,-1,8,3,"1508 ARKSTOFFvsGAST, Play 044",8,3,-49,0,L,ST,,,RAM,,,,,,R,28,,,ASTRO,OPTION,OPTION,,I,,,,,,,,,1,3,1,,Run,?,?,,,Shotgun,?,Offense,,,,Not Available,7,0.4025,Fredi Knighten,,3x1,1,2,0,1
569,2.54E+17,96,2,Georgia State,Def,20,Arkansas State,13,Off,Arkansas State,Georgia State,1,10,85,4,No,4,0,0.4064,RB,15,8,4,"1508 ARKSTOFFvsGAST, Play 045",8,4,35,4,L,ST,,,LEON,,,,,,R,14,,,,CTR,CTR,,,34,B,,,,,,,1,3,1,,Run,,RC,,,Shotgun,RC,Offense,,,,Not Available,10,0.5275,,Michael Gordon,2x2,1,2,Fullback,0
574,2.54E+17,97,2,Georgia State,Def,20,Arkansas State,13,Off,Arkansas State,Georgia State,2,6,81,0,No,0,0,0,RB,19,8,5,"1508 ARKSTOFFvsGAST, Play 046",8,5,31,0,R,ST,,,LOBO,,,,,,R,22,,,ARC,I/S ZONE SPLIT,I/S ZONE SPLIT,,,6,B,,,,,,,1,3,1,,Run,LB,RD,Backside LB,,Shotgun,RD,Offense,,,,Not Available,6,0.523875,,Warren Wand,3x1,2,1,Fullback,0
567,2.54E+17,98,2,Georgia State,Def,20,Arkansas State,13,Off,Arkansas State,Georgia State,3,6,81,5,No,4.5,0.5,0.526,QB,19,8,6,"1508 ARKSTOFFvsGAST, Play 047",8,6,31,5,R,ST,,,LEON,PRINCE,,,,MISSLE,R,14,,,,CTR,CTR,,,9,Q,,,,,,,1,3,1,5 WR Look,Run,RC,RD,Playside DE,WR,Shotgun,RC,Offense,,,,Not Available,6,0.411875,,Fredi Knighten,2x2,1,2,Fullback,0
